family,algorithm,n,p,relative risk,relative test error gaussian,proportion of variance explained gaussian,relative test error,proportion of variance explained,beta error,relative beta error,relative prediction error,corr,time
gaussian,gpu_svd,20,10544,0.24754480745221782,0.3473792014760879,0.007979336567412976,0.3473792014760879,0.007979336567412976,0.9875512326667344,11.670185346924661,1.001074251325156,1.0521663527605423,-0.9999999999959227,11.042707920074463
gaussian,gpu_rsvd,20,10544,0.24754480745221788,0.3473792014760879,0.007979336567413026,0.3473792014760879,0.007979336567413026,0.9875512326667026,11.67018534692466,1.0010742513251238,1.052166352760542,-0.9999999999959228,11.228355884552002
gaussian,cpu_woodbury,20,10544,0.24754475561524594,0.34737917555760195,0.007979319288422309,0.34737917555760195,0.007979319288422309,0.9875512312970793,11.670184125030515,1.0010742499367458,1.0521662425964042,-0.9999999999959228,11.347739696502686
gaussian,cpu_svd,20,10544,0.24754480745221813,0.34737920147608803,0.007979336567413075,0.34737920147608803,0.007979336567413075,0.9875512326668414,11.670185346924653,1.0010742513252646,1.0521663527605414,-0.9999999999959232,11.20693826675415
gaussian,cpu_rsvd,20,10544,0.24754480745221635,0.3473792014760871,0.00797933656741248,0.3473792014760871,0.00797933656741248,0.9875512326667342,11.670185346924656,1.0010742513251558,1.0521663527605418,-0.9999999999959228,10.978479623794556
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.9864914928732601,11.09157816756437,1.0,1.0,-0.9999999999969352,0.10598945617675781
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.9864914928732601,11.09157816756437,1.0,1.0,-0.9999999999969352,0.15842628479003906
gaussian,sklearn_cv5,20,10544,0.24752166626018438,0.3473676308800711,0.007971622836735123,0.3473676308800711,0.007971622836735123,0.9871224053537156,11.669639853131821,1.0006395518714692,1.0521171718608904,-0.999999999996939,0.14444828033447266
gaussian,sklearn_cv10,20,10544,0.24752166626018438,0.3473676308800711,0.007971622836735123,0.3473676308800711,0.007971622836735123,0.9871224053537156,11.669639853131821,1.0006395518714692,1.0521171718608904,-0.999999999996939,0.17290258407592773
gaussian,gpu_woodbury,20,10544,0.007980259965584989,0.23158705771556393,0.10781326889219699,0.23158705771556393,0.10781326889219699,0.7708094210886727,9.455246755340688,0.8582331817544915,0.18891481551829992,0.9999999999999393,19.997408628463745
gaussian,gpu_svd,20,10544,0.007980236905026902,0.23158703465500588,0.10781328042247602,0.23158703465500588,0.10781328042247602,0.7708094051950892,9.455233093917032,0.8582331640582875,0.1889145425645213,0.9999999999999396,19.883809566497803
gaussian,gpu_rsvd,20,10544,0.00798023690502691,0.23158703465500588,0.10781328042247602,0.23158703465500588,0.10781328042247602,0.7708094051953105,9.455233093917036,0.8582331640585339,0.1889145425645214,0.9999999999999394,19.848692178726196
gaussian,cpu_woodbury,20,10544,0.007980261830882329,0.2315870595808613,0.1078132679595483,0.2315870595808613,0.1078132679595483,0.7708094223735583,9.455247860370203,0.8582331831851064,0.18891483759667108,0.9999999999999395,20.30303716659546
gaussian,cpu_svd,20,10544,0.007980236905026842,0.2315870346550058,0.10781328042247607,0.2315870346550058,0.10781328042247607,0.770809405195172,9.455233093916991,0.8582331640583798,0.1889145425645205,0.9999999999999395,19.92207622528076
gaussian,cpu_rsvd,20,10544,0.007980236905026897,0.23158703465500582,0.10781328042247602,0.23158703465500582,0.10781328042247602,0.7708094051951061,9.455233093917023,0.8582331640583063,0.18891454256452114,0.9999999999999395,20.340844869613647
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,0.8981351892185083,50.05031886673161,1.0,1.0,0.9999999999999383,0.1071774959564209
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,0.8981351892185083,50.05031886673161,1.0,1.0,0.9999999999999383,0.15961503982543945
gaussian,sklearn_cv5,20,10544,0.007885820661078562,0.23149261841105753,0.1078604885444502,0.23149261841105753,0.1078604885444502,0.7598838081444537,9.399133014134636,0.8460684062559102,0.18779366899063313,0.9999999999999385,0.12902426719665527
gaussian,sklearn_cv10,20,10544,0.007885820661078562,0.23149261841105753,0.1078604885444502,0.23149261841105753,0.1078604885444502,0.7598838081444537,9.399133014134636,0.8460684062559102,0.18779366899063313,0.9999999999999385,0.20746827125549316
gaussian,gpu_woodbury,20,10544,0.0019752792023266094,0.23348319376161203,0.1846929321230436,0.23348319376161203,0.1846929321230436,1.1042420778654451,1.2240512652253346,0.9966324358522435,0.09398785638657098,0.999999999997078,12.538657665252686
gaussian,gpu_svd,20,10544,0.0019752486437569546,0.23348304096876374,0.18469295758851836,0.23348304096876374,0.18469295758851836,1.10424207686993,1.2240417968422195,0.9966324349537423,0.09398712936389005,0.9999999999970781,12.294545650482178
gaussian,gpu_rsvd,20,10544,0.0019752486437569026,0.23348304096876343,0.18469295758851836,0.23348304096876343,0.18469295758851836,1.1042420768699215,1.224041796842203,0.9966324349537348,0.09398712936388878,0.9999999999970781,12.516721487045288
gaussian,cpu_woodbury,20,10544,0.001975259512127267,0.23348309531061529,0.18469294853154308,0.23348309531061529,0.18469294853154308,1.1042420772237234,1.224045164347687,0.9966324352730582,0.0939873879352663,0.999999999997078,12.280915975570679
gaussian,cpu_svd,20,10544,0.0019752486437569607,0.23348304096876374,0.18469295758851834,0.23348304096876374,0.18469295758851834,1.1042420768699261,1.2240417968422217,0.9966324349537389,0.09398712936389021,0.999999999997078,12.661239862442017
gaussian,cpu_rsvd,20,10544,0.0019752486437569264,0.2334830409687636,0.18469295758851836,0.2334830409687636,0.18469295758851836,1.10424207686993,1.2240417968422115,0.9966324349537425,0.09398712936388944,0.999999999997078,12.075177192687988
gaussian,glmnet_cv5,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.1079732488549623,13.02350444285936,1.0,1.0,0.9999999999970924,0.10593581199645996
gaussian,glmnet_cv10,20,10544,0.0019587387428045577,0.23340049146400177,0.184706715839312,0.23340049146400177,0.184706715839312,1.1096221603942968,1.2189155524682733,1.001488223240984,0.09359351454259232,0.9999999999970982,0.1709761619567871
gaussian,sklearn_cv5,20,10544,0.0019321352575635917,0.2332674740377969,0.18472888541034616,0.2332674740377969,0.18472888541034616,1.100770537414466,1.21060963036008,0.9934992009527848,0.09295575055635992,0.9999999999970925,0.12501072883605957
gaussian,sklearn_cv10,20,10544,0.0019321352575635917,0.2332674740377969,0.18472888541034616,0.2332674740377969,0.18472888541034616,1.100770537414466,1.21060963036008,0.9934992009527848,0.09295575055635992,0.9999999999970925,0.20637798309326172
gaussian,gpu_woodbury,20,10544,0.014041598480571663,0.36402278255569553,0.19051381751764299,0.36402278255569553,0.19051381751764299,0.9468538831102441,2.207664576704638,0.9952301927523629,0.25059117590347746,0.9999999999927057,19.03813409805298
gaussian,gpu_svd,20,10544,0.014041690388444309,0.36402370163442205,0.1905137339650315,0.36402370163442205,0.1905137339650315,0.9468538847078837,2.207671801716198,0.9952301944316285,0.25059199601182264,0.9999999999927055,18.997243404388428
gaussian,gpu_rsvd,20,10544,0.014041690388444225,0.36402370163442116,0.19051373396503157,0.36402370163442116,0.19051373396503157,0.9468538847078884,2.2076718017161903,0.9952301944316335,0.2505919960118218,0.9999999999927057,19.36611247062683
gaussian,cpu_woodbury,20,10544,0.014041697656424717,0.3640237743142261,0.19051372735777658,0.3640237743142261,0.19051372735777658,0.946853884834177,2.207672373061705,0.9952301945643741,0.2505920608650363,0.9999999999927055,18.66457438468933
gaussian,cpu_svd,20,10544,0.014041690388444406,0.36402370163442305,0.1905137339650314,0.36402370163442305,0.1905137339650314,0.9468538847079015,2.2076718017162,0.9952301944316472,0.2505919960118229,0.9999999999927053,18.771411895751953
gaussian,cpu_rsvd,20,10544,0.014041690388444281,0.3640237016344217,0.19051373396503152,0.3640237016344217,0.19051373396503152,0.9468538847078887,2.2076718017161934,0.9952301944316335,0.25059199601182214,0.9999999999927053,19.030842304229736
gaussian,glmnet_cv5,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,0.9513918387982871,8.80982568019468,1.0,1.0,0.9999999999926665,0.10669708251953125
gaussian,glmnet_cv10,20,10544,0.013941416742366358,0.3630209651736426,0.19060489182510237,0.3630209651736426,0.19060489182510237,0.9530560374340075,2.199775034207363,1.0017492252590925,0.2496956369014957,0.9999999999926726,0.16064047813415527
gaussian,sklearn_cv5,20,10544,0.013909870493957182,0.36270550268955076,0.19063357023274707,0.36270550268955076,0.19063357023274707,0.9477524117540811,2.197284829960194,0.9961746286905266,0.24941297475384766,0.9999999999926666,0.09569191932678223
gaussian,sklearn_cv10,20,10544,0.013909870493957182,0.36270550268955076,0.19063357023274707,0.36270550268955076,0.19063357023274707,0.9477524117540811,2.197284829960194,0.9961746286905266,0.24941297475384766,0.9999999999926666,0.25374770164489746
gaussian,gpu_woodbury,20,10544,0.008606675583791072,0.3957403094258004,0.2047620211106551,0.3957403094258004,0.2047620211106551,1.0532590166382108,6.10552744585623,0.9590457284353953,0.19618925386414676,0.9999999999992399,22.946786165237427
gaussian,gpu_svd,20,10544,0.008606906278251827,0.3957449233150155,0.20476180140164488,0.3957449233150155,0.20476180140164488,1.053259061624204,6.105609271986984,0.9590457693974224,0.19619188318776895,0.9999999999992397,22.601335525512695
gaussian,gpu_rsvd,20,10544,0.008606906278251735,0.39574492331501365,0.20476180140164496,0.39574492331501365,0.20476180140164496,1.053259061624209,6.105609271986953,0.9590457693974271,0.19619188318776795,0.9999999999992397,22.609580993652344
gaussian,cpu_woodbury,20,10544,0.008606779462503012,0.3957423870000392,0.20476192217854852,0.3957423870000392,0.20476192217854852,1.0532590368960513,6.105564291233228,0.9590457468811859,0.19619043781870033,0.99999999999924,22.589357614517212
gaussian,cpu_svd,20,10544,0.008606906278251796,0.3957449233150149,0.2047618014016449,0.3957449233150149,0.2047618014016449,1.0532590616241935,6.10560927198698,0.959045769397413,0.19619188318776878,0.9999999999992398,22.2777202129364
gaussian,cpu_rsvd,20,10544,0.008606906278251818,0.3957449233150153,0.20476180140164488,0.3957449233150153,0.20476180140164488,1.0532590616241952,6.105609271986976,0.9590457693974146,0.19619188318776867,0.9999999999992398,22.062530755996704
gaussian,glmnet_cv5,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.098236492181157,31.12060077502545,1.0,1.0,0.9999999999992384,0.10608386993408203
gaussian,glmnet_cv10,20,10544,0.22360679774997896,4.695742752749558,0.0,4.695742752749558,0.0,1.098236492181157,31.12060077502545,1.0,1.0,0.9999999999992384,0.1585094928741455
gaussian,sklearn_cv5,20,10544,0.00850824360231275,0.393771669796234,0.20485576585492019,0.393771669796234,0.20485576585492019,1.0572233925381642,6.070513498824917,0.9626554936618994,0.19506414875179906,0.9999999999992385,0.07736921310424805
gaussian,sklearn_cv10,20,10544,0.00850824360231275,0.393771669796234,0.20485576585492019,0.393771669796234,0.20485576585492019,1.0572233925381642,6.070513498824917,0.9626554936618994,0.19506414875179906,0.9999999999992385,0.15699172019958496
gaussian,gpu_woodbury,20,15806,0.06507172813257793,0.23011397056323676,0.014412279056127365,0.23011397056323676,0.014412279056127365,0.5299723611627941,14.917341164280842,0.5399287712081532,0.541852861938344,0.8913194688692383,152.65703535079956
gaussian,gpu_svd,20,15806,0.06507172813231522,0.2301139705632105,0.014412279056151247,0.2301139705632105,0.014412279056151247,0.5299723611617254,14.917341164250953,0.5399287712070644,0.5418528619372583,0.8913194688694023,154.47337913513184
gaussian,gpu_rsvd,20,15806,0.06507172813231527,0.2301139705632105,0.014412279056151247,0.2301139705632105,0.014412279056151247,0.5299723611617255,14.917341164250953,0.5399287712070645,0.5418528619372583,0.8913194688694023,152.78053975105286
gaussian,cpu_woodbury,20,15806,0.06507172813207761,0.23011397056318672,0.014412279056172844,0.23011397056318672,0.014412279056172844,0.5299723611607654,14.917341164221869,0.5399287712060863,0.5418528619362019,0.8913194688693106,153.7664337158203
gaussian,cpu_svd,20,15806,0.06507172813231525,0.2301139705632105,0.014412279056151247,0.2301139705632105,0.014412279056151247,0.5299723611617255,14.917341164250956,0.5399287712070645,0.5418528619372585,0.8913194688694022,153.51468896865845
gaussian,cpu_rsvd,20,15806,0.06507172813231527,0.2301139705632105,0.014412279056151247,0.2301139705632105,0.014412279056151247,0.5299723611617256,14.91734116425096,0.5399287712070646,0.5418528619372586,0.8913194688694022,152.36375904083252
gaussian,glmnet_cv5,20,15806,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9815597712581968,27.530243378096703,1.0,1.0,0.8884810937384388,0.3648991584777832
gaussian,glmnet_cv10,20,15806,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9815597712581968,27.530243378096703,1.0,1.0,0.8884810937384388,0.6666014194488525
gaussian,sklearn_cv5,20,15806,0.06348859059731786,0.22995565680971072,0.014556200650241918,0.22995565680971072,0.014556200650241918,0.5235246496500378,14.733399632036017,0.5333599287376722,0.5351714269172801,0.89129056282807,0.10956239700317383
gaussian,sklearn_cv10,20,15806,0.06348859059731786,0.22995565680971072,0.014556200650241918,0.22995565680971072,0.014556200650241918,0.5235246496500378,14.733399632036017,0.5333599287376722,0.5351714269172801,0.89129056282807,0.26986145973205566
gaussian,gpu_woodbury,20,15806,0.006147363334448362,0.22668047941720315,0.07248647813851021,0.22668047941720315,0.07248647813851021,0.166655439584566,4.674774283230905,0.1658789405512661,0.16567591684522492,0.9871127566864734,106.62349557876587
gaussian,gpu_svd,20,15806,0.006147363334470864,0.22668047941721436,0.07248647813850272,0.22668047941721436,0.07248647813850272,0.1666554395848897,4.674774283241292,0.16587894055158828,0.16567591684559305,0.9871127566864207,106.90332007408142
gaussian,gpu_rsvd,20,15806,0.006147363334470838,0.22668047941721436,0.07248647813850272,0.22668047941721436,0.07248647813850272,0.16665543958488935,4.674774283241282,0.16587894055158794,0.16567591684559269,0.9871127566864213,107.2525782585144
gaussian,cpu_woodbury,20,15806,0.006147363334564383,0.22668047941726113,0.07248647813847153,0.22668047941726113,0.07248647813847153,0.16665543958616041,4.674774283277346,0.16587894055285307,0.16567591684687083,0.987112756686285,105.44611668586731
gaussian,cpu_svd,20,15806,0.00614736333447086,0.22668047941721436,0.07248647813850269,0.22668047941721436,0.07248647813850269,0.16665543958488965,4.674774283241291,0.16587894055158825,0.16567591684559302,0.987112756686421,104.19449925422668
gaussian,cpu_rsvd,20,15806,0.006147363334470861,0.22668047941721436,0.07248647813850269,0.22668047941721436,0.07248647813850269,0.16665543958488965,4.674774283241292,0.16587894055158825,0.16567591684559305,0.9871127566864212,104.25548672676086
gaussian,glmnet_cv5,20,15806,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0046811188371434,28.216377927747317,1.0,1.0,0.9854806840559557,0.3501558303833008
gaussian,glmnet_cv10,20,15806,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,1.0046811188371434,28.216377927747317,1.0,1.0,0.9854806840559557,0.6427059173583984
gaussian,sklearn_cv5,20,15806,0.005951852029652461,0.22658272376480518,0.07255164857344218,0.22658272376480518,0.07255164857344218,0.16399239592087902,4.597669590061165,0.16322830482839187,0.16294329491312654,0.9870990032795344,0.10581660270690918
gaussian,sklearn_cv10,20,15806,0.005951852029652461,0.22658272376480518,0.07255164857344218,0.22658272376480518,0.07255164857344218,0.16399239592087902,4.597669590061165,0.16322830482839187,0.16294329491312654,0.9870990032795344,0.21176552772521973
gaussian,gpu_woodbury,20,15806,0.004714468334900858,0.2283212660848798,0.10944616470753907,0.2283212660848798,0.10944616470753907,0.15160488554247464,4.256764148993218,0.14479167719054584,0.14367822009433182,0.9934880805690897,227.2340223789215
gaussian,gpu_svd,20,15806,0.004714468334948179,0.22832126608492712,0.10944616470751538,0.22832126608492712,0.10944616470751538,0.1516048855432585,4.256764149014714,0.14479167719129446,0.14367822009505737,0.9934880805691064,217.81696724891663
gaussian,gpu_rsvd,20,15806,0.004714468334948166,0.22832126608492712,0.1094461647075154,0.22832126608492712,0.1094461647075154,0.15160488554325824,4.256764149014709,0.1447916771912942,0.14367822009505718,0.9934880805691063,209.9798526763916
